547161492, 635556672000000000
774689114, 635556672000000000
194438825, 635556672000000000
118862204, 635556672000000000
422187253, 635556672000000000
104736252, 635556672000000000
153473879, 635556672000000000
612786144, 635556672000000000
808155133, 635556672000000000
612695557, 635556672000000000
491922929, 635556672000000000
293704177, 635556672000000000
207223089, 635556672000000000
667176541, 635556672000000000
869929424, 635556672000000000
136751229, 635556672000000000
369348218, 635556672000000000
320613108, 635556672000000000
550609681, 635556672000000000
996116716, 635556672000000000
833413783, 635556672000000000
913458768, 635556672000000000
877159410, 635556672000000000
968587004, 635556672000000000
947343085, 635556672000000000
694509404, 635556672000000000
773484480, 635556672000000000
798906305, 635556672000000000
631871347, 635556672000000000
722538090, 635556672000000000
934237647, 635556672000000000
866156911, 635556672000000000
183815823, 635556672000000000
234405766, 635556672000000000
743568821, 635556672000000000
824878275, 635556672000000000
234408626, 635556672000000000
172116619, 635556672000000000
263954045, 635556672000000000
757750800, 635556672000000000
659680747, 635556672000000000
415787926, 635556672000000000
241878232, 635556672000000000
816882276, 635556672000000000
329181059, 635556672000000000
722100721, 635556672000000000
127511417, 635556672000000000
839227512, 635556672000000000
428994474, 635556672000000000
477107426, 635556672000000000
885054448, 635556672000000000
920333710, 635556672000000000
772450614, 635556672000000000
740615690, 635556672000000000
803098858, 635556672000000000
633702723, 635556672000000000
897529703, 635556672000000000
225851819, 635556672000000000
171519118, 635556672000000000
727677847, 635556672000000000
331251770, 635556672000000000
354567572, 635556672000000000
980914795, 635556672000000000
185617042, 635556672000000000
678457908, 635556672000000000
625766016, 635556672000000000
209888353, 635556672000000000
972817322, 635556672000000000
923607718, 635556672000000000
145051148, 635556672000000000
902342602, 635556672000000000
297231599, 635556672000000000
156659063, 635556672000000000
792858879, 635556672000000000
436435968, 635556672000000000
517625857, 635556672000000000
771580535, 635556672000000000
160277134, 635556672000000000
739405944, 635556672000000000
325242364, 635556672000000000
666997986, 635556672000000000
934256966, 635556672000000000
469911831, 635556672000000000
254763921, 635556672000000000
837483641, 635556672000000000
113903937, 635556672000000000
193706296, 635556672000000000
443200132, 635556672000000000
431306906, 635556672000000000
209866097, 635556672000000000
927348571, 635556672000000000
108556806, 635556672000000000
100597501, 635556672000000000
536276196, 635556672000000000
526499029, 635556672000000000
405113175, 635556672000000000
434873129, 635556672000000000
156261190, 635556672000000000
238424368, 635556672000000000
703415042, 635556672000000000
612212367, 635556672000000000
154694094, 635556672000000000
915619793, 635556672000000000
383943325, 635556672000000000
574764822, 635556672000000000
687822848, 635556672000000000
863674647, 635556672000000000
979591733, 635556672000000000
404179721, 635556672000000000
385473001, 635556672000000000
862122187, 635556672000000000
837252568, 635556672000000000
486445874, 635556672000000000
846276752, 635556672000000000
160679860, 635556672000000000
396994803, 635556672000000000
884655739, 635556672000000000
826150874, 635556672000000000
348133399, 635556672000000000
664553971, 635556672000000000
532059719, 635556672000000000
766688220, 635556672000000000
641510416, 635556672000000000
813741620, 635556672000000000
217702575, 635556672000000000
893785795, 635556672000000000
296634098, 635556672000000000
620382865, 635556672000000000
366359850, 635556672000000000
131322793, 635556672000000000
182752727, 635556672000000000
715319344, 635556672000000000
921852765, 635556672000000000
135990902, 635556672000000000
713029996, 635556672000000000
612303892, 635556672000000000
118637173, 635556672000000000
185968505, 635556672000000000
679999097, 635556672000000000
249660792, 635556672000000000
250229288, 635556672000000000
214114562, 635556672000000000
139020410, 635556672000000000
145833905, 635556672000000000
347743909, 635556672000000000
190096002, 635556672000000000
622110931, 635556672000000000
254320747, 635556672000000000
475596335, 635556672000000000
229504226, 635556672000000000
520457434, 635556672000000000
608722254, 635556672000000000
808127790, 635556672000000000
573870395, 635556672000000000
271355322, 635556672000000000
845524145, 635556672000000000
513183676, 635556672000000000
201878172, 635556672000000000
266240749, 635556672000000000
680979026, 635556672000000000
491188750, 635556672000000000
343291781, 635556672000000000
713231883, 635556672000000000
372856927, 635556672000000000
302720273, 635556672000000000
246802842, 635556672000000000
915399802, 635556672000000000
450454972, 635556672000000000
233246756, 635556672000000000
548375967, 635556672000000000
378357630, 635556672000000000
798687234, 635556672000000000
246151776, 635556672000000000
198472606, 635556672000000000
514324682, 635556672000000000
417945157, 635556672000000000
727667809, 635556672000000000
595676510, 635556672000000000
565997710, 635556672000000000
127606572, 635556672000000000
371674864, 635556672000000000
142313350, 635556672000000000
244786530, 635556672000000000
236855624, 635556672000000000
610865358, 635556672000000000
574030471, 635556672000000000
907191553, 635556672000000000
447982369, 635556672000000000
864635579, 635556672000000000
867505849, 635556672000000000
199120215, 635556672000000000
916759000, 635556672000000000
919727754, 635556672000000000
999020070, 635556672000000000
758472041, 635556672000000000
906937505, 635556672000000000
500882677, 635556672000000000
766163482, 635556672000000000
843113630, 635556672000000000
200941067, 635556672000000000
274696199, 635556672000000000
271655959, 635556672000000000
121073990, 635556672000000000
927220367, 635556672000000000
851146594, 635556672000000000
721770199, 635556672000000000
462570477, 635556672000000000
709655184, 635556672000000000
159545713, 635556672000000000
853410163, 635556672000000000
217856335, 635556672000000000
917507165, 635556672000000000
635880460, 635556672000000000
238634176, 635556672000000000
409304161, 635556672000000000
448875399, 635556672000000000
198505251, 635556672000000000
576376259, 635556672000000000
761991568, 635556672000000000
728689801, 635556672000000000
339611287, 635556672000000000
567417433, 635556672000000000
585819391, 635556672000000000
365740906, 635556672000000000
449255751, 635556672000000000
461598628, 635556672000000000
878959478, 635556672000000000
247131705, 635556672000000000
440000564, 635556672000000000
